Date,Open,High,Low,Close,Volume
9/16/2003,17.50355886,17.83625642,17.44810926,17.80545044,52060600
9/17/2003,17.7191856,17.83624592,17.54051453,17.55899811,47221600
9/18/2003,17.55283957,18.18126724,17.50971238,18.17510605,67268100
9/19/2003,18.3352967,18.46467827,18.18743155,18.45851708,92433800
9/22/2003,18.10733648,18.48316114,17.74999542,17.91018295,65678700
9/23/2003,17.94098884,18.30448992,17.79312251,18.23671913,57827800
9/24/2003,18.24287914,18.29832871,17.50971347,17.53435707,66336500
9/25/2003,17.5405268,17.84241841,17.38650039,17.39882278,56224500
9/26/2003,17.41729221,17.73150596,17.33719788,17.36800385,49864700
9/29/2003,17.503559,17.81161178,17.3125666,17.76232338,47380300
9/30/2003,17.61445716,17.62677956,17.09692842,17.12773323,63333700
10/1/2003,17.26943569,17.63909801,17.13389174,17.57132721,58375900
10/2/2003,17.52819332,17.71302441,17.36800583,17.55899811,38143600
10/3/2003,17.9656359,18.15046707,17.82393192,17.9163475,57303000
10/6/2003,17.95947654,18.05189213,17.81161135,17.98412132,34047600
10/7/2003,17.87321873,18.09501706,17.81776915,17.95331192,52356800
10/8/2003,18.08885634,18.08885634,17.66990444,17.75615883,46989100
10/9/2003,18.00260025,18.08269461,17.74383592,17.83009148,62653300
10/10/2003,17.81161118,17.99028235,17.66374599,17.81161118,37604700
10/13/2003,17.85473435,17.92866752,17.55900404,17.73151398,39320300
10/14/2003,17.65757469,17.72534664,17.54667557,17.66989708,34851300
10/15/2003,18.09120578,18.12837916,17.78142487,18.01066208,57242100
10/16/2003,17.91153877,18.15936335,17.84338656,18.10979843,42232500
10/17/2003,18.14077423,18.14696999,17.84338359,17.92392731,49960000
10/20/2003,17.93631665,18.19653268,17.84338142,18.18414116,38794500
10/21/2003,18.18414116,18.23370606,18.07261983,18.18414116,44166800
10/22/2003,17.98587694,18.09739706,17.84337685,17.8991375,48798500
10/23/2003,17.79381248,18.01685508,17.40968487,17.91152954,67357900
10/24/2003,16.89545444,16.97599698,16.36882656,16.48654366,210558300
10/27/2003,16.67241097,16.79012806,16.6166503,16.67241097,65619100
10/28/2003,16.78393292,16.86447545,16.6538243,16.85208511,71752600
10/29/2003,16.82730132,16.88306198,16.51752036,16.56708527,73551500
10/30/2003,16.73436244,16.75294972,16.0528443,16.18295288,98729400
10/31/2003,16.33784888,16.38121803,16.17676264,16.19534874,69623700
11/3/2003,16.32545379,16.57327827,16.28828041,16.52990913,57772300
11/4/2003,16.47415777,16.49274506,16.11481177,16.15198517,84026100
11/5/2003,16.20154418,16.30686976,16.10861013,16.17056656,61514400
11/6/2003,16.26970118,16.29448305,16.10861489,16.25111389,68189800
11/7/2003,16.34404314,16.41219533,16.12719741,16.17056656,57822100
11/10/2003,16.18295811,16.25110911,16.10861015,16.10861015,54579100
11/11/2003,16.11480308,16.15817222,15.90415196,15.98469448,64990700
11/12/2003,16.01568127,16.19535368,15.86079074,16.09622383,75877300
11/13/2003,16.02186856,16.0652377,15.76784832,15.91654301,78949500
11/14/2003,15.9227429,16.12100254,15.76165665,15.79883003,83146400
11/17/2003,15.73067541,15.76165421,15.38991686,15.58198071,103900200
11/18/2003,15.69350203,16.00947872,15.56339461,15.58198071,106868300
11/19/2003,15.66871918,15.82360964,15.59437125,15.70589256,78853300
11/20/2003,15.59436208,15.87935979,15.53860145,15.55099297,106845700
11/21/2003,15.69350652,15.72448415,15.53861601,15.55720329,70712900
11/24/2003,15.69350539,15.99089487,15.66252777,15.94132996,99463800
11/25/2003,16.02806559,16.07763049,15.72447925,15.73687077,85663800
11/26/2003,15.86697397,15.8793643,15.68730053,15.7678442,69758400
11/28/2003,15.79883046,15.95372096,15.73687403,15.92893791,33402600
12/1/2003,16.04663952,16.23870322,15.79881521,16.00946617,101914600
12/2/2003,16.07762939,16.16436766,15.86697828,15.89795589,85121700
12/3/2003,15.99708787,16.15197834,15.8731762,15.90415382,93121600
12/4/2003,15.93513234,16.25110907,15.89795896,16.23252296,87202400
12/5/2003,16.08383231,16.4060049,16.05905043,16.09622383,96610900
12/8/2003,16.18295837,16.31926158,15.99089332,16.25730515,90504000
12/9/2003,16.38121639,16.48654195,16.2634993,16.34404182,103547100
12/10/2003,16.38741142,16.49893156,16.3440411,16.4741497,82853700
12/11/2003,16.47415213,16.58567347,16.28208826,16.48654366,79309000
12/12/2003,16.53610697,16.61045374,16.41838988,16.51132393,69154100
12/15/2003,16.75914913,16.79012793,16.52991188,16.56708527,88860600
12/16/2003,16.62284189,16.82729722,16.58566851,16.76534081,73978000
12/17/2003,16.7529583,16.77774017,16.63524118,16.7529583,53712300
12/18/2003,16.79012792,17.00697482,16.75914911,16.97599602,61177800
12/19/2003,17.0317487,17.06892206,16.84588069,16.95120621,76856400
12/22/2003,16.82730917,16.99459125,16.70959202,16.8397007,43894800
12/23/2003,16.83349748,16.93882305,16.73436767,16.82110596,39609000
12/24/2003,16.81491356,16.82730508,16.72817525,16.7529583,19924200
12/26/2003,16.75914468,16.8830575,16.72816706,16.85827446,12076900
12/29/2003,16.85827409,17.05653483,16.82729647,17.01316452,40426700
12/30/2003,16.98219038,17.06892866,16.97599462,17.05034256,34406600
12/31/2003,16.98838653,17.06892905,16.87066944,16.95740891,42198900
1/2/2004,17.08751579,17.20523287,16.93262533,17.00697327,44487700
1/5/2004,17.18044709,17.45925035,17.17425133,17.43446732,67333700
1/6/2004,17.46545182,17.52121249,17.39110386,17.49642944,46950800
1/7/2004,17.45306237,17.53980068,17.35393254,17.47784424,54298200
1/8/2004,17.58935636,17.64511701,17.34772768,17.44685745,58810800
1/9/2004,17.36631376,17.38489985,17.0937063,17.13707542,67079900
1/12/2004,17.14327623,17.18044961,16.94501663,17.08131981,55845200
1/13/2004,17.06892607,17.12468672,16.88925377,16.99457932,51555900
1/14/2004,17.05033253,17.18043988,17.01935375,17.16185379,43907000
1/15/2004,17.06892728,17.17425283,16.98838476,17.0627327,58504100
1/16/2004,17.16805458,17.27338012,17.05653446,17.23001099,63983400
1/20/2004,17.3353429,17.47164729,17.30436528,17.40969086,63068500
1/21/2004,17.4282724,17.53359795,17.25479585,17.53359795,53570600
1/22/2004,17.5707745,17.6203394,17.31055847,17.35392761,78425200
1/23/2004,17.52121275,17.81860221,17.48403818,17.64512444,127259100
1/26/2004,17.65131614,17.86196725,17.54599058,17.84337997,58299600
1/27/2004,17.74425135,17.79381625,17.48403532,17.5026226,63196200
1/28/2004,17.53359609,17.62033553,17.01935991,17.16805458,71336000
1/29/2004,17.23001859,17.31675807,17.08132385,17.29197502,63748400
1/30/2004,17.24860509,17.28577848,17.06893155,17.13088799,40528700
2/2/2004,17.10610463,17.22382054,16.87686621,16.97599602,62891800
2/3/2004,16.97600129,17.06893537,16.83969806,16.90785027,47993800
2/4/2004,16.86447865,16.9945873,16.73437119,16.73437119,60648000
2/5/2004,16.76534656,16.83349875,16.62284759,16.70339012,55527500
2/6/2004,16.74676285,16.84589268,16.68480641,16.77774048,47209600
2/9/2004,16.84588943,16.87067129,16.63523827,16.6662159,48108500
2/10/2004,16.6476227,16.82109922,16.61664391,16.74055672,37790600
2/11/2004,16.70958462,16.87067086,16.63523785,16.82110596,51515300
2/12/2004,16.78393527,16.82110866,16.68480544,16.69719696,44537000
2/13/2004,16.71577845,16.76534335,16.41838904,16.4741497,67541100
2/17/2004,16.55468956,16.79012368,16.47414705,16.72197151,43477000
2/18/2004,16.66622066,16.79632931,16.56709081,16.5856781,50334700
2/19/2004,16.67860526,16.71577864,16.37502009,16.39360619,61840600
2/20/2004,16.51752406,16.60426237,16.41839423,16.46176338,57821900
2/23/2004,16.56089043,16.57947771,16.40599994,16.48654366,50256800
2/24/2004,16.48654492,16.69719609,16.44937035,16.65382576,55426500
2/25/2004,16.66621476,16.72197542,16.48654242,16.54230309,64275700
2/26/2004,16.47415285,16.51132624,16.36263151,16.41839218,66602700
2/27/2004,16.39980473,16.49273997,16.32545795,16.43697929,58266500
3/1/2004,16.49893276,16.55469343,16.41839023,16.54230309,51912300
3/2/2004,16.48654126,16.53610616,16.32545503,16.35023689,66331000
3/3/2004,16.32545714,16.44936882,16.24491343,16.33784866,54998700
3/4/2004,16.31306562,16.36882629,16.23871767,16.33784866,44023200
3/5/2004,16.25110867,16.4803471,16.23252257,16.32545662,59849800
3/8/2004,16.30067389,16.32545694,15.99089293,16.00328445,69367800
3/9/2004,15.98469693,16.09002251,15.82361188,15.93513203,81111700
3/10/2004,15.89175924,15.98469327,15.70589118,15.7182827,75155800
3/11/2004,15.60057097,15.9723084,15.53241877,15.5448103,90536300
3/12/2004,15.72448349,15.80502721,15.63154942,15.72448349,64137100
3/15/2004,15.67491789,15.75546161,15.52622315,15.58817959,68835300
3/16/2004,15.65013559,15.71828779,15.55100577,15.60057068,65453800
3/17/2004,15.64394139,15.77404885,15.55720309,15.56959343,56241400
3/18/2004,15.46427429,15.50764464,15.22884113,15.42090511,123231000
3/19/2004,15.34654705,15.45187261,15.21643845,15.25980759,86281600
3/22/2004,15.16687255,15.38991518,14.87567893,15.17926407,127605200
3/23/2004,15.27219267,15.27838843,14.93763003,14.96241188,91696300
3/24/2004,15.10491641,15.22882924,14.98100475,15.12350369,97584700
3/25/2004,15.24122504,15.63774433,15.22883351,15.6067667,85677900
3/26/2004,15.55720385,15.80502844,15.48905164,15.50763893,61584900
3/29/2004,15.6439351,15.73686913,15.48904465,15.68110848,51881600
3/30/2004,15.61915444,15.69350239,15.5076343,15.61295986,59010400
3/31/2004,15.61296071,15.61296071,15.40850533,15.44567871,70533200
4/1/2004,15.45807648,15.55720633,15.39612003,15.53861904,69051900
4/2/2004,15.78643054,16.04664648,15.76164869,16.01566887,98043800
4/5/2004,15.99088963,16.09621519,15.94132474,16.07762909,53800300
4/6/2004,15.96610838,16.0466509,15.8979562,15.98469448,48992000
4/7/2004,15.94752447,15.97230752,15.70589569,15.85459042,63268900
4/8/2004,15.99709398,16.01568126,15.71209596,15.78644276,45294600
4/12/2004,15.7864302,15.94751637,15.75545259,15.86697388,38786800
4/13/2004,15.91034309,15.96610374,15.74306117,15.7678442,56971500
4/14/2004,15.73066861,15.91034204,15.72447285,15.80501652,61079600
4/15/2004,15.81741793,15.94132961,15.55100608,15.62535286,73756900
4/16/2004,15.69350517,15.73687432,15.55720196,15.58817959,51768600
4/19/2004,15.53861567,15.86078821,15.52622414,15.81741905,44592100
4/20/2004,15.8917659,16.03426489,15.66252861,15.69350624,59902600
4/21/2004,15.71208356,15.79262605,15.61295379,15.7678442,49252000
4/22/2004,15.80502157,16.10241095,15.78023853,16.07762909,99207700
4/23/2004,16.97599324,17.17425283,16.93881986,17.0627327,258269000
4/26/2004,17.00697207,17.06892731,16.79012521,16.87686348,89391000
4/27/2004,16.82730377,16.9574124,16.80871648,16.86447716,80716800
4/28/2004,16.73436008,16.75914193,16.39979623,16.45555687,72842200
4/29/2004,16.42458933,16.69100119,16.30067645,16.40600205,77787300
4/30/2004,16.47415667,16.57328652,16.08383188,16.18915749,66172200
5/3/2004,16.22632681,16.43078219,16.22632681,16.32545662,65916200
5/4/2004,16.3254561,16.44317319,16.12100072,16.31306458,55496400
5/5/2004,16.30686326,16.48034095,16.26349413,16.29447174,51841700
5/6/2004,16.20773474,16.31925604,16.12719223,16.18295288,62693900
5/7/2004,16.12719576,16.34404147,15.95371802,15.9723053,68290200
5/10/2004,15.87936592,16.13958188,15.87317134,16.06523514,64621400
5/11/2004,16.16436806,16.17675958,15.97849998,16.07143402,57917200
5/12/2004,16.02806488,16.1086074,15.75545735,16.07143402,64145600
5/13/2004,15.99708879,16.22632723,15.97850269,16.17056656,63861500
5/14/2004,16.10861753,16.21394315,15.88557475,16.0218792,43775300
5/17/2004,15.78024093,15.97850173,15.74926331,15.82361126,55149600
5/18/2004,15.92274192,16.09002275,15.88556736,16.00328445,58158600
5/19/2004,16.12719299,16.27588767,15.87317276,15.87317276,60052800
5/20/2004,15.95372148,16.02806944,15.85459165,15.94132996,52089900
5/21/2004,16.09002359,16.23252374,15.97230767,16.04045868,57809300
5/24/2004,16.13958654,16.21393448,15.94752269,15.95991421,56250500
5/25/2004,15.9289366,16.22632723,15.8607856,16.17056656,66615000
5/26/2004,16.10241469,16.2015445,16.01567639,16.19534874,50306900
5/27/2004,16.20774252,16.2263298,16.05904777,16.2263298,49071900
5/28/2004,16.19535321,16.32546187,16.12100642,16.25111389,37393000
6/1/2004,16.18914815,16.2758876,16.02806313,16.17675781,48369500
6/2/2004,16.18296291,16.28209275,16.11481069,16.18915749,54020000
6/3/2004,16.1395885,16.18915341,16.02187258,16.04045868,45933100
6/4/2004,16.12719399,16.2573014,16.07143333,16.07762909,48815300
6/7/2004,16.12100258,16.37502289,16.09002377,16.37502289,65218600
6/8/2004,16.28208895,16.51132621,16.2573059,16.48034859,58447700
6/9/2004,16.35643212,16.51132257,16.35643212,16.39980125,50385500
6/10/2004,16.34404807,16.59806963,16.34404807,16.5856781,48109200
6/14/2004,16.44936898,16.6662159,16.43697864,16.6662159,67377500
6/15/2004,16.72197317,17.09990625,16.70958165,16.98218918,114183400
6/16/2004,16.93881936,17.03794915,16.82110229,16.92642784,67431100
6/17/2004,16.92023919,17.29817241,16.90784884,17.20523834,105427500
6/18/2004,17.20522757,17.6575073,17.16185845,17.56457329,134218700
6/21/2004,17.48402961,17.75663707,17.42207439,17.56457329,116881700
6/22/2004,17.44066533,17.56457816,17.23001421,17.52740479,98932000
6/23/2004,17.47164271,17.58316284,17.34772988,17.53359795,58558400
6/24/2004,17.6451142,17.75043972,17.57076747,17.58935356,65503800
6/25/2004,17.6451251,17.73805916,17.50262613,17.70088577,71136500
6/28/2004,17.71946932,17.81240336,17.45305753,17.52120972,77024100
6/29/2004,17.45926438,17.70708904,17.45926438,17.65752411,55371700
6/30/2004,17.70089028,17.84338929,17.58936891,17.69469452,83544400
7/1/2004,17.78142842,17.86816671,17.50882083,17.73805809,78441400
7/2/2004,17.73186458,17.76903797,17.59556019,17.70088577,36690100
7/6/2004,17.54599461,17.55219037,17.31056159,17.3601265,69158900
7/7/2004,17.14327903,17.54599406,17.06893108,17.40969086,66255700
7/8/2004,17.27338765,17.44066967,17.06893224,17.12469292,59125100
7/9/2004,17.21142906,17.34773224,17.12468959,17.26099396,50249300
7/12/2004,17.1432722,17.34772751,17.09370731,17.27957535,45757300
7/13/2004,17.29197848,17.31676153,17.09991455,17.09991455,43274100
7/14/2004,16.97599801,17.57077812,16.93882462,17.42827797,87656300
7/15/2004,17.37871108,17.47164632,17.22382061,17.26719093,46759700
7/16/2004,17.45925809,17.47164961,16.88306521,17.02556419,66406300
7/19/2004,17.11229992,17.50881915,17.0999084,17.3167553,60354500
7/20/2004,17.34773606,17.64512554,17.254802,17.54599571,89010700
7/21/2004,18.51870606,18.51870606,17.84957921,17.88055801,201518000
7/22/2004,18.01066384,18.15316279,17.86196913,17.96729469,124640700
7/23/2004,17.5831615,17.59555302,17.36012008,17.36631584,97372700
7/26/2004,17.57077521,17.78762092,17.4716454,17.7566433,72387600
7/27/2004,17.78142081,17.81859418,17.42826965,17.62033463,72968400
7/28/2004,17.55838422,17.83718755,17.52121084,17.70707893,62718800
7/29/2004,17.83099373,17.84338408,17.50262547,17.64512444,60148400
7/30/2004,17.62653764,17.84957914,17.55218969,17.6513195,59552900
8/2/2004,17.51500857,17.68848508,17.44685641,17.66989899,52267000
8/3/2004,17.58316376,17.6079468,17.34773079,17.39109993,53990900
8/4/2004,17.35393295,17.47165007,17.34154143,17.38491058,46217900
8/5/2004,17.44686692,17.47784454,17.05034759,17.05654335,55591700
8/6/2004,16.96360946,17.26100016,16.76534978,16.8149147,75628000
8/9/2004,16.88926563,16.90165716,16.79013577,16.8397007,51877500
8/10/2004,16.91403933,17.19284265,16.88306171,17.17425537,57632700
8/11/2004,16.96979766,17.0441456,16.85208177,16.98218918,53097300
8/12/2004,16.87067269,16.9202376,16.64143542,16.65382576,50279700
8/13/2004,16.73436096,16.88305562,16.71577368,16.74055672,43333200
8/16/2004,16.74676216,16.85208775,16.70339182,16.78393555,54347200
8/17/2004,16.86447129,16.96360108,16.7157766,16.75914574,56879700
8/18/2004,16.68479756,17.03794756,16.66001452,17.01316452,58844000
8/19/2004,16.94501587,17.00697229,16.73436476,16.80251694,46293000
8/20/2004,16.80871479,16.95741069,16.7529553,16.85208511,46494800
8/23/2004,16.94529311,16.98257616,16.85208492,16.926651,39572200
8/24/2004,17.02607323,17.06335627,16.83344281,16.926651,40835300
8/25/2004,16.90800734,17.19384712,16.88936642,17.11927986,53512700
8/26/2004,17.06335882,17.15035418,17.01986174,17.05093193,35465500
8/27/2004,17.08821255,17.18142075,17.05714355,17.0633564,33248700
8/30/2004,16.96393776,17.01986293,16.68431312,16.96393776,36679600
8/31/2004,16.95772491,16.97636584,16.80859034,16.96393776,52106700
9/1/2004,16.92043708,17.10064062,16.86451193,17.01985931,48507500
9/2/2004,17.0260724,17.20006189,16.9950034,17.16277885,42161700
9/3/2004,17.06335443,17.16277784,16.83965503,16.84586906,46174400
9/7/2004,16.95772172,17.01364569,16.87694041,17.0012188,44893400
9/8/2004,16.96393234,17.0695686,16.86451012,16.93907738,53278100
9/9/2004,16.96392682,17.06956305,16.88936077,16.95149994,56904700
9/10/2004,16.98879253,17.09442881,16.88937028,17.08200073,52664500
9/13/2004,17.10685272,17.13170768,16.61595446,16.93286324,48239200
9/14/2004,17.00743485,17.09442902,16.94529565,17.05093193,55920000
9/15/2004,17.00121847,17.02607344,16.86451201,16.8955822,52605700
9/16/2004,16.91422123,16.99500253,16.88315223,16.93907738,35951500
9/17/2004,17.01985604,17.10685137,16.93907594,17.09442329,65283000
9/20/2004,17.05092622,17.18141744,16.98257301,17.09442329,51513600
9/21/2004,17.05714171,17.10685282,16.93286334,16.93907738,73874400
9/22/2004,16.9515131,17.23735182,16.82102064,16.85209084,68409000
9/23/2004,16.89557863,17.0198558,16.88315055,16.99500084,52155800
9/24/2004,17.01985589,17.06335296,16.89557872,16.9577179,49859800
9/27/2004,16.88315412,16.97636232,16.85829797,16.8955822,47813600
9/28/2004,16.90800159,17.00121093,16.80236655,16.9452858,62055100
9/29/2004,16.93908538,17.20628317,16.92044326,17.13792992,61529300
9/30/2004,17.14414204,17.26842046,17.10064496,17.1814251,71218000
10/1/2004,17.28705308,17.59774779,17.26219812,17.55425072,66302800
10/4/2004,17.67231318,17.68474007,17.4423986,17.47346878,62016200
10/5/2004,17.49211904,17.67853665,17.46105003,17.63503838,58017700
10/6/2004,17.64125133,17.74067358,17.54182909,17.72824669,56999600
10/7/2004,17.73445602,17.76552502,17.49832736,17.5045414,38401500
10/8/2004,17.46104579,17.6039651,17.38026449,17.39269257,49556600
10/11/2004,17.52318691,17.5356138,17.35541143,17.43619156,44691000
10/12/2004,17.29327075,17.49832925,17.28084268,17.41754913,56412900
10/13/2004,17.51697136,17.56668248,17.36162398,17.41754913,49500700
10/14/2004,17.42376221,17.49832829,17.27462769,17.27462769,41548700
10/15/2004,17.38026449,17.54803995,17.2870563,17.39269257,49828500
10/18/2004,17.44240633,17.67853505,17.38648117,17.65367889,50350700
10/19/2004,17.72824595,17.765529,17.50454532,17.51075935,57026500
10/20/2004,17.5356116,17.86494847,17.4734736,17.83387947,69078100
10/21/2004,17.90223269,17.95194381,17.69096015,17.7468853,94988500
10/22/2004,17.58532059,17.61017673,17.13792062,17.23734283,101912800
10/25/2004,17.19384533,17.25598451,17.11927808,17.16898918,61529500
10/26/2004,17.21870286,17.3367672,17.16899174,17.3367672,76966600
10/27/2004,17.31191267,17.6163934,17.13792318,17.49211502,72392600
10/28/2004,17.46726195,17.73445967,17.33676952,17.40512276,63059600
10/29/2004,17.47347749,17.49211842,17.27463181,17.3802681,80010100
11/1/2004,17.49833096,17.57289824,17.37405257,17.44861984,72930900
11/2/2004,17.56046465,17.69095585,17.41754537,17.54803658,89417100
11/3/2004,17.80280256,17.80280256,17.59153011,17.6909523,79666700
11/4/2004,17.63502847,18.02029038,17.63502847,18.02029038,87867700
11/5/2004,18.15078577,18.24399514,18.03893667,18.21292496,95337700
11/8/2004,18.13214525,18.31856162,18.10107507,18.19428444,112802100
11/9/2004,18.28750096,18.57333968,18.23778983,18.49877358,100401000
11/10/2004,18.59196796,18.64167905,18.4490487,18.47390366,84097700
11/11/2004,18.57332635,18.69139065,18.52982928,18.62925148,87358900
11/12/2004,18.74110932,18.76596547,18.51740869,18.62304497,162269000
11/15/2004,18.93470216,19.04551231,18.83774361,18.96932983,104468000
11/16/2004,18.92776731,18.93469311,18.73384899,18.78232956,64522600
11/17/2004,18.87236635,18.941623,18.74077884,18.81696129,58830700
11/18/2004,18.78926657,18.81696978,18.69923381,18.74771309,63249900
11/19/2004,18.72000223,18.74770409,18.58841472,18.60226631,85808600
11/22/2004,18.5260819,18.57456116,18.07591569,18.45682526,92410800
11/23/2004,18.36680391,18.49146568,18.28369562,18.37372971,70459700
11/24/2004,18.43605321,18.51223435,18.2836883,18.44990349,60069200
11/26/2004,18.39450177,18.5745686,18.38757597,18.42220497,24398700
11/29/2004,18.44990202,18.66459778,18.42912595,18.53993607,67079900
11/30/2004,18.52608303,18.70614979,18.49145536,18.56763649,75960400
12/1/2004,18.66459354,18.89313953,18.56763372,18.87236214,99889000
12/2/2004,18.88621258,18.97624528,18.64381502,18.7615509,96088300
12/3/2004,18.81003743,19.00395582,18.79618583,18.85851669,76498400
12/6/2004,18.76848124,19.00395306,18.74770385,18.92777062,55297400
12/7/2004,18.87930066,18.96240763,18.69923381,18.74771309,111656000
12/8/2004,18.70614787,18.94854546,18.63689123,18.94854546,95655000
12/9/2004,18.78926003,18.94855075,18.65767383,18.85851669,83006000
12/10/2004,18.75463295,18.82388961,18.72693108,18.75463295,70949200
12/13/2004,18.76847784,18.89313953,18.63689036,18.87236214,93812500
12/14/2004,18.73385497,18.92777336,18.72693049,18.85851669,127843200
12/15/2004,18.85159084,18.97625256,18.74770651,18.7754097,106303900
12/16/2004,18.80310419,18.89313821,18.70614569,18.81002998,88997500
12/17/2004,18.69922151,18.9208417,18.56070823,18.67151833,126184400
12/20/2004,18.70615193,18.80311046,18.62304368,18.66459847,85552800
12/21/2004,18.69923381,18.81696978,18.65768032,18.74771309,94646100
12/22/2004,18.5884131,18.80310752,18.54685964,18.67844582,63651900
12/23/2004,18.60919723,18.80311433,18.58149403,18.70615578,65801900
12/27/2004,18.7061566,18.76848748,18.57456905,18.59534645,55958500
12/28/2004,18.59534181,18.72000353,18.56071282,18.66459847,55075900
12/29/2004,18.59533907,18.69922338,18.57456168,18.62996674,47594900
12/30/2004,18.62304129,18.65767028,18.52608278,18.53300858,48355400
12/31/2004,18.52608364,18.62996795,18.47760438,18.50530624,54959500
1/3/2005,18.56071087,18.66459651,18.45682656,18.51915741,65002900
1/4/2005,18.60918299,18.76847229,18.46374396,18.58840561,109442100
1/5/2005,18.58841511,18.76848188,18.53301005,18.54686165,72463500
1/6/2005,18.59533773,18.74077549,18.44989865,18.52608109,76890500
1/7/2005,18.5745684,18.62304767,18.43605638,18.47068405,68723300
1/10/2005,18.42219893,18.60226569,18.38064547,18.56071091,70376600
1/11/2005,18.48453567,18.57456842,18.4291306,18.51223755,64712000
1/12/2005,18.53993585,18.59534091,18.43605153,18.54686165,72940600
1/13/2005,18.47761,18.56071695,18.11747636,18.19365883,89861600
1/14/2005,18.28368062,18.3183096,18.0343586,18.08976364,92180800
1/18/2005,18.02743818,18.24905841,17.89585068,18.22828102,69146400
1/19/2005,18.1521006,18.18672959,17.95125774,17.9928112,58114100
1/20/2005,17.89585452,18.07592132,17.82659785,17.90970612,58380100
1/21/2005,17.97203697,18.09669738,17.75734117,17.76426697,76501000
1/24/2005,17.840449,18.0066642,17.75734074,17.77811813,69010900
1/25/2005,17.84045053,18.13825329,17.83352473,18.02051735,67580700
1/26/2005,18.05514333,18.12439999,17.9374074,18.01358986,64974500
1/27/2005,17.97202608,18.1174638,17.90276946,18.08283615,93204100
1/28/2005,18.38065209,18.45683324,17.97896363,18.13132858,110466500
1/31/2005,18.24905986,18.36679578,18.11747234,18.2005806,71442100
2/1/2005,18.17980538,18.30446711,18.15902798,18.27676392,57981700
2/2/2005,18.29753731,18.35294237,18.2005788,18.32523918,79329500
2/3/2005,18.26291613,18.28369221,18.07592351,18.13132858,62545400
2/4/2005,18.1243967,18.26291001,18.10361931,18.22828102,61246500
2/7/2005,18.19365223,18.2144283,18.04821314,18.11746979,57763400
2/8/2005,18.13824679,18.2421311,18.1174694,18.17287445,61343700
2/9/2005,18.17980509,18.22135856,18.03436728,18.05514336,77874800
2/10/2005,18.07592097,18.09669704,18.0066643,18.04821777,71796400
2/11/2005,18.02743467,18.08976552,17.87506981,17.9858799,83835900
2/14/2005,17.95818479,18.08977232,17.9443332,18.01358986,58694000
2/15/2005,18.0622187,18.1177947,17.96496102,18.01358986,76551600
2/16/2005,17.97190442,18.01358609,17.83296378,17.91632843,57506600
2/17/2005,17.86075631,17.96496248,17.78434012,17.81907463,67024800
2/18/2005,17.8121236,17.81907076,17.64539561,17.7009716,77091100
2/22/2005,17.54118658,17.70791453,17.50645209,17.52729225,96419200
2/23/2005,17.53424371,17.6106612,17.48561488,17.50645638,83689400
2/24/2005,17.4925602,17.67318251,17.47171871,17.62455368,85236300
2/25/2005,17.59677284,17.63150735,17.47172647,17.54119682,62467700
2/28/2005,17.52035179,17.62455796,17.45782862,17.47867012,82728000
3/1/2005,17.49950954,17.6523432,17.45782654,17.5620327,56394800
3/2/2005,17.49951074,17.70097325,17.47866924,17.54813957,67739000
3/3/2005,17.57591952,17.58286669,17.46476757,17.48560906,52183600
3/4/2005,17.51339638,17.57591952,17.4578204,17.48560906,63058200
3/7/2005,17.48560784,17.91632264,17.47866067,17.69401741,80407400
3/8/2005,17.64539909,17.79823411,17.60371742,17.64539909,52871800
3/9/2005,17.63844265,17.76348893,17.56202651,17.58286667,62991800
3/10/2005,17.66623497,17.70096947,17.54118866,17.66623497,59132900
3/11/2005,17.6801311,17.70097127,17.40919696,17.43003845,60617900
3/14/2005,17.42308628,17.47171509,17.33972164,17.44392777,65550500
3/15/2005,17.43699386,17.53425156,17.29110597,17.30500031,71469400
3/16/2005,17.24246711,17.34667192,17.06184481,17.11047363,74841400
3/17/2005,17.11742165,17.14521031,17.04100549,17.04795265,60573200
3/18/2005,17.04100714,17.3049928,16.86733198,16.88817215,135904000
3/21/2005,16.91595905,16.92290621,16.7770184,16.81175423,71446200
3/22/2005,16.80480942,16.86038542,16.64502726,16.66586876,102113300
3/23/2005,16.66586572,16.94374567,16.64502423,16.79785919,79293300
3/24/2005,16.8395457,16.99932655,16.81175836,16.86733437,78820900
3/28/2005,16.95069355,16.99932237,16.7978599,16.81175423,49802000
3/29/2005,16.77007651,16.83954685,16.54777247,16.61724281,74231700
3/30/2005,16.70060653,16.80481138,16.67281787,16.78396988,59585700
3/31/2005,16.84649053,16.8881722,16.75618003,16.79091454,62382300
4/1/2005,16.83954123,16.91595871,16.74228357,16.7561779,64619600
4/4/2005,16.7492268,16.85343159,16.63112768,16.8325901,62196400
4/5/2005,16.82564397,17.02016057,16.75617499,16.99931908,73549600
4/6/2005,16.99932305,17.32583318,16.98543005,17.1382637,78020200
4/7/2005,17.13131451,17.45782328,17.11047302,17.43698311,77451500
4/8/2005,17.41613519,17.54118145,17.30498325,17.32582474,47956300
4/11/2005,17.38835505,17.44393104,17.2702559,17.34667206,47791800
4/12/2005,17.31194086,17.61066236,17.22857619,17.58982086,67517800
4/13/2005,17.5272882,17.68012311,17.36056029,17.3952961,60929300
4/14/2005,17.37447167,17.46478222,17.24942528,17.25637245,66754400
4/15/2005,17.07573715,17.29804108,16.95763802,16.99237251,100251600
